StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,gender,ucla pre m_1,ucla pre m_2,ucla pre m_3,ucla_pre_avg,AI attitudes M _1,AI attitudes M _2,AI attitudes M _3,AI attitudes M _4,AI attitudes M _5,AI attitudes M _6,AI_attitudes_grade,AI attitudes attention_check,Ant' humannature  _1,Ant' humannature  _2,Ant' humannature  _3,Ant' humannature  _4,Ant' humannature  _5,Ant' humannature  _6,Ant' humannature  _7,Ant' humannature  _8,Ant' humannature  _9,Ant' humannature  _10,avr. Ant Human,Ant' uniquelytraits _1,Ant' uniquelytraits _2,Ant' uniquelytraits _3,Ant' uniquelytraits _4,Ant' uniquelytraits _5,Ant' uniquelytraits _6,Ant' uniquelytraits _7,Ant' uniquelytraits _8,Ant' uniquelytraits _9,Ant' uniquelytraits _10,avr. Ant uniqley,TOTAL ANT,ucla post M _1,ucla post M _2,ucla post M _3,ucla_post_grade_avg,Feeling heard M_1,Feeling heard M_2,Feeling heard M_3,Feeling heard M_4,N-Feeling heard M_4,Feeling heard M_5,Feeling heard M_6,Total feeling heard,ease check M _1,ease_check_fixed,IOS (Inclusion of Ot,Intimacy M _1,Intimacy M _2,Intimacy M _3,N-Intimacy M _3,Intimacy M _4,Intimacy M _5,N-Intimacy M _5,Intimacy M _6,N-Intimacy M _6,Intimacy M _7,Avr intimacy,Attention check,Meta-perceptions M_1,Meta-perceptions M_2,Meta-perceptions M_3,Meta-perceptions M_4,Meta-perceptions M_5,Meta_ perceptions_grade,self-esteem M_1,self-esteem M_2,N-self-esteem M_2,self-esteem M_3,self-esteem M_4,self-esteem M_5,N-self-esteem M_5,self-esteem M_6,N-self-esteem M_6,self-esteem M_7,self-esteem M_8,N-self-esteem M_8,self-esteem M_9,N self-esteem M_9,self-esteem M_10,Average self-esteem,Performance M_1,Performance M_2,Performance M_3,Performance M_4,Performance M_5,Performance M_6,Average performance,political view,English level,AI brands usage,AI brands usage_8_TEXT,AI frequency,uid,Create New Field or Choose From Dropdown...,גיל,chat_version,Self disclosure_dummy,Responsivness_dummy,Self disclosure,Responsivness
11/12/2024 7:43,11/12/2024 7:54,0,100,608,1,11/12/2024 7:54,R_4JkCCaM0964DEz1,1,2,2,2,1,1.666666667,2,2,5,4,4,2,19,5,1,4,3,1,3,1,1,1,1,1,1.7,1,1,3,3,1,3,1,5,1,1,2,1.85,2,1,1,1.333333333,4,2,4,4,3,5,2,3.333333333,7,5,2,2,4,5,2,3,6,1,5,2,1,2.142857143,1,4,1,1,1,2,1.8,4,4,3,5,5,2,5,4,3,5,6,1,2,5,3,3.9,5,5,5,3,5,4,4.5,6,6,4,,4,117735317,,48,2,1,1,Self-dislosure,Responsive
11/12/2024 7:11,11/12/2024 7:29,0,100,1049,1,11/12/2024 7:29,R_4LpToUomc92mDt3,1,2,3,2,3,2.666666667,4,4,5,4,3,4,24,5,4,2,3,1,3,1,1,1,1,1,1.8,3,4,3,2,4,2,1,5,1,5,3.833333333,2.816666667,4,2,4,3.333333333,6,5,4,1,6,6,4,5.166666667,7,5,2,5,5,1,6,4,3,4,3,4,2,4.285714286,1,3,5,2,3,4,3.4,4,5,2,5,5,3,4,3,4,5,5,2,2,5,4,4,5,1,4,5,5,5,4.166666667,4,4,4,,5,117735320,,48,1,0,0,Generic,Not responsive
11/12/2024 8:44,11/12/2024 8:54,0,100,631,1,11/12/2024 8:54,R_4tpQV1YUnD2NxeN,1,2,2,2,2,2,5,4,5,6,4,5,29,5,4,4,4,3,3,1,3,1,1,1,2.5,4,3,1,1,3,4,1,5,1,1,3.333333333,2.916666667,2,2,2,2,5,4,4,2,5,5,4,4.5,6,4,3,2,4,3,4,3,3,4,5,2,3,3.142857143,1,4,4,4,5,4,4.2,5,2,5,5,5,2,5,1,6,6,2,5,1,6,5,5.3,4,5,4,4,4,3,4,3,6,4.5,,5,117735321,,54,3,0,1,Generic,Responsive
11/12/2024 6:46,11/12/2024 9:01,0,100,8067,1,11/12/2024 9:01,R_8cRIeqRPOX43EYC,1,2,4,3,4,3.666666667,4,5,4,5,4,4,26,5,5,4,4,1,5,1,1,1,1,1,2.4,2,5,1,1,5,4,1,5,1,1,3.666666667,3.033333333,3,2,3,2.666666667,6,5,4,1,6,6,5,5.333333333,8,6,2,5,6,2,5,5,4,3,2,5,2,4.428571429,1,2,2,5,2,4,3,4,4,3,5,5,3,4,4,3,5,6,1,2,5,5,4,5,5,5,5,5,5,5,3,5,9,,1,117735347,,59,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:40,11/12/2024 6:52,0,100,713,1,11/12/2024 6:52,R_4Zjdxf8xJPy7oVr,1,2,3,3,3,3,4,4,4,2,2,2,18,5,4,5,5,3,4,1,4,3,1,1,3.1,3,3,3,3,4,3,3,4,3,3,3.333333333,3.216666667,4,3,1,2.666666667,6,4,2,4,3,5,4,4,7,5,5,5,5,5,2,4,5,2,6,1,5,3.428571429,1,2,4,2,2,2,2.4,5,4,3,6,6,1,6,2,5,6,2,5,1,6,6,5.4,5,5,5,5,5,5,5,4,6,8,DALEE,1,117735362,,58,1,0,0,Generic,Not responsive
11/12/2024 6:58,11/12/2024 7:10,0,100,759,1,11/12/2024 7:10,R_4CvB7XZahjqrdnk,1,2,3,2,2,2.333333333,1,2,1,1,4,1,10,5,5,5,4,2,4,1,1,1,1,1,2.5,4,4,1,1,4,4,1,4,1,1,3.5,3,2,2,2,2,5,5,3,1,6,5,4,4.666666667,6,4,2,4,4,4,3,4,2,5,4,3,3,3.714285714,1,4,4,4,2,4,3.6,5,4,3,5,5,1,6,3,4,5,4,3,1,6,4,4.6,5,5,4,5,5,5,4.833333333,4,5,9,,1,117735379,,58,2,1,1,Self-dislosure,Responsive
11/12/2024 8:59,11/12/2024 9:09,0,100,612,1,11/12/2024 9:09,R_4dPTbgVw8H5ayDh,1,2,3,2,2,2.333333333,4,4,4,4,4,4,24,5,2,3,2,1,2,1,1,1,1,1,1.5,4,2,5,5,4,2,3,4,5,4,3.333333333,2.416666667,3,2,2,2.333333333,2,5,1,2,5,5,1,3.166666667,7,5,1,2,2,5,2,4,6,1,6,1,1,1.857142857,1,1,1,1,1,1,1,5,2,5,5,5,2,5,2,5,5,3,4,1,6,4,4.9,4,2,2,3,5,4,3.333333333,6,6,4.5,,5,117735384,,69,1,0,0,Generic,Not responsive
11/12/2024 7:07,11/12/2024 7:14,0,100,415,1,11/12/2024 7:14,R_4I4yb5dbUeqv3vo,1,2,1,1,1,1,4,5,4,5,4,5,27,5,4,5,4,4,5,2,4,1,1,1,3.1,4,5,1,5,5,4,5,5,1,5,4.666666667,3.883333333,1,1,1,1,3,5,4,1,6,5,3,4.333333333,7,5,3,3,4,4,3,4,3,4,5,2,4,3.428571429,1,4,2,2,4,2,2.8,5,1,6,4,5,1,6,4,3,5,2,5,1,6,5,5,5,5,5,5,5,5,5,2,4,4,,5,117735386,,69,2,1,1,Self-dislosure,Responsive
11/12/2024 6:45,11/12/2024 7:02,0,100,1001,1,11/12/2024 7:02,R_4G19O88b9VNjSuk,1,2,6,2,4,4,2,4,1,2,2,1,12,5,5,4,3,1,3,1,3,1,1,1,2.3,4,4,6,5,4,1,1,6,6,1,3.333333333,2.816666667,6,2,4,4,2,6,1,5,2,6,1,3,5,3,2,3,2,5,2,4,2,5,5,2,4,3.142857143,1,4,5,1,1,5,3.2,5,5,2,5,6,3,4,4,3,5,4,3,2,5,5,4.3,6,3,2,3,6,6,4.333333333,2,4,9,,1,117735399,,67,0,1,0,Self-dislosure,Not responsive
11/12/2024 7:54,11/12/2024 8:03,0,100,545,1,11/12/2024 8:03,R_4wuWLvEjekbYvEl,1,1,3,3,2,2.666666667,5,5,6,6,3,6,31,5,4,6,6,3,5,2,5,2,1,1,3.5,5,2,1,6,5,4,1,5,1,1,3.666666667,3.583333333,2,2,2,2,5,4,2,1,6,6,1,4,6,4,4,5,5,4,3,2,3,4,6,1,5,3.571428571,1,1,2,4,2,2,2.2,5,4,3,6,6,2,5,2,5,5,4,3,2,5,5,4.8,4,4,2,2,5,1,3,3,6,4.6,,6,117735762,,23,3,0,1,Generic,Responsive
11/12/2024 12:43,11/12/2024 12:51,0,100,450,1,11/12/2024 12:51,R_8eWQEdOSRFdw1Lj,1,1,4,4,4,4,5,5,5,4,3,5,27,5,1,4,4,1,6,1,3,1,1,1,2.3,6,3,4,5,6,3,1,6,4,6,5,3.65,4,1,1,2,5,6,1,1,6,6,1,4.166666667,8,6,1,6,4,6,1,4,6,1,6,1,2,2.714285714,1,1,1,1,1,1,1,3,5,2,6,6,4,3,3,4,6,5,2,2,5,3,4,6,6,5,6,6,4,5.5,4,5,4.6,,5,117735767,,24,1,0,0,Generic,Not responsive
11/12/2024 11:17,11/12/2024 11:34,0,100,1002,1,11/12/2024 11:34,R_8Yt6xND22s1eLgR,0.800000012,1,4,4,5,4.333333333,4,3,2,3,2,2,16,5,4,4,4,4,4,2,1,2,2,1,2.8,4,5,1,3,4,3,1,5,1,3,4,3.4,4,4,4,4,4,4,2,3,4,5,4,3.833333333,6,4,4,4,5,2,5,3,3,4,4,3,3,3.857142857,1,6,5,2,2,1,3.2,1,6,1,5,5,5,2,6,1,2,4,3,5,2,1,2.3,4,2,4,3,4,3,3.333333333,4,6,4.6,,5,117735768,,20,2,1,1,Self-dislosure,Responsive
11/12/2024 7:47,11/12/2024 7:54,0,100,460,1,11/12/2024 7:54,R_471XrEiWnI55E7H,1,1,1,1,1,1,4,4,4,4,4,4,24,5,1,3,1,1,3,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,5,1,1,2,5,4,3,3.166666667,6,4,2,2,1,4,3,1,1,6,4,3,1,2.428571429,1,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3.5,3,3,4,2,3,4,3.166666667,4,5,4.6,,6,117735769,,23,1,0,0,Generic,Not responsive
11/12/2024 8:47,11/12/2024 8:59,0,100,737,1,11/12/2024 8:59,R_4Gvq7M3SfWq9arh,1,1,2,1,1,1.333333333,6,5,6,6,4,6,33,5,1,4,1,1,1,1,1,1,1,1,1.3,1,5,6,4,5,3,1,6,1,1,3.5,2.4,1,1,1,1,4,1,1,1,6,5,1,3,6,4,2,1,1,5,2,1,6,1,6,1,1,1.142857143,1,1,1,1,1,1,1,6,3,4,6,6,5,2,1,6,5,1,6,1,6,5,5.2,6,6,2,5,5,5,4.833333333,3,6,4.8,GEMINI,5,117735823,,33,0,1,0,Self-dislosure,Not responsive
11/12/2024 7:40,11/12/2024 7:57,0,100,1051,1,11/12/2024 7:57,R_4WuDCho9Oaohtux,1,1,3,3,3,3,3,3,3,3,2,3,17,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,2.833333333,5,3,1,1,1,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,6,1,3,6,6,1,6,1,1,6,1,6,1,1,1.7,1,1,1,1,4,1,1.5,2,5,9,,1,117735841,,33,3,0,1,Generic,Responsive
11/12/2024 7:46,11/12/2024 7:55,0,100,532,1,11/12/2024 7:55,R_4q4tKOWhdqTj45C,1,1,3,5,4,4,1,1,5,1,1,1,10,5,6,6,6,6,6,1,1,1,1,1,3.5,4,6,1,2,4,5,1,5,4,1,4.166666667,3.833333333,1,2,2,1.666666667,6,6,5,1,6,6,6,5.833333333,8,6,5,5,5,1,6,4,2,5,3,4,5,4.857142857,1,5,4,5,5,6,5,3,2,5,4,3,2,5,3,4,5,2,5,1,6,3,4.3,6,2,6,5,6,6,5.166666667,6,6,4,,4,117735858,,35,3,0,1,Generic,Responsive
11/12/2024 7:43,11/12/2024 7:50,0,100,420,1,11/12/2024 7:50,R_8Sp34379JL8PfPb,1,1,4,3,2,3,5,2,3,4,2,4,20,5,4,5,4,2,4,1,2,1,2,1,2.6,4,4,1,3,4,4,1,5,6,2,3.833333333,3.216666667,2,3,2,2.333333333,2,2,4,3,4,3,3,3,6,4,2,4,2,5,2,2,5,2,3,4,3,2.714285714,1,4,2,1,1,1,1.8,6,4,3,6,5,1,6,3,4,5,4,3,1,6,6,5,5,2,5,5,5,4,4.333333333,1,5,4.5,,6,117735863,,35,3,0,1,Generic,Responsive
11/12/2024 10:38,11/12/2024 10:44,0,100,403,1,11/12/2024 10:44,R_8mAxUEfFaHOiHE5,1,1,2,2,2,2,4,3,4,4,4,4,23,5,5,5,5,4,5,3,2,2,2,2,3.5,5,5,3,2,5,4,2,5,2,3,4.5,4,2,2,2,2,2,3,4,3,4,4,2,3.166666667,5,3,2,2,3,4,3,2,5,2,3,4,3,2.714285714,1,4,3,3,4,3,3.4,4,3,4,3,2,4,3,3,4,3,3,4,4,3,4,3.4,4,5,4,3,4,3,3.833333333,2,4,4,,4,117735864,,35,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:27,11/12/2024 8:31,0,100,271,1,11/12/2024 8:31,R_8zRQMuGMZ4FhpHl,1,1,1,2,1,1.333333333,5,4,4,4,4,4,25,5,2,4,4,4,3,2,3,2,2,2,2.8,3,3,3,3,3,3,3,3,3,3,3,2.9,2,2,2,2,3,3,3,3,4,3,3,3.166666667,5,3,5,4,4,4,3,4,4,3,4,3,4,3.571428571,1,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3.5,3,3,3,3,3,3,3,3,6,4,,4,117735868,,39,3,0,1,Generic,Responsive
11/12/2024 9:53,11/12/2024 10:02,0,100,533,1,11/12/2024 10:02,R_41gZK4JCAsoI9tj,1,1,2,1,1,1.333333333,3,6,4,3,5,2,23,5,4,6,6,4,5,1,1,1,1,1,3,4,1,1,1,5,2,1,5,1,3,3.333333333,3.166666667,1,1,1,1,6,6,2,1,6,5,6,5.166666667,8,6,5,4,5,2,5,3,1,6,5,2,2,3.857142857,1,2,5,4,1,2,2.8,2,3,4,6,5,3,4,4,3,3,1,6,1,6,5,4.4,6,6,5,6,6,4,5.5,1,5,4,,4,117735880,,43,1,0,0,Generic,Not responsive
11/12/2024 8:32,11/12/2024 8:41,0,100,556,1,11/12/2024 8:41,R_4fZxIBwU7xWNtWF,1,1,5,3,5,4.333333333,1,1,1,1,1,1,6,5,4,4,4,2,2,1,4,3,5,3,3.2,4,4,1,3,4,4,1,4,3,1,3.5,3.35,5,2,5,4,5,5,5,1,6,5,5,5.166666667,7,5,5,6,5,1,6,4,4,3,5,2,4,4.285714286,1,1,2,3,2,1,1.8,1,6,1,3,5,6,1,5,2,1,6,1,6,1,1,1.7,5,1,5,5,5,3,4,1,6,9,,1,117735882,,42,0,1,0,Self-dislosure,Not responsive
11/12/2024 7:52,11/12/2024 8:12,0,100,1206,1,11/12/2024 8:12,R_4v3d2SRjzOK8BG1,1,1,2,2,3,2.333333333,5,5,5,5,5,5,30,5,5,5,5,4,5,1,1,1,1,1,2.9,4,4,1,3,4,4,1,5,1,3,4,3.45,2,2,3,2.333333333,4,4,3,1,6,5,3,4.166666667,6,4,4,4,4,2,5,3,3,4,3,4,5,4.142857143,1,3,3,3,3,4,3.2,5,2,5,5,5,2,5,2,5,5,4,3,2,5,5,4.8,5,5,5,5,5,5,5,4,7,4.7,,5,117735883,,38,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:41,11/12/2024 8:58,0,100,1055,1,11/12/2024 8:58,R_4TTbOI2xYUPKVmH,1,1,3,3,2,2.666666667,4,5,6,4,3,5,27,5,3,4,4,1,4,1,1,1,1,1,2.1,3,2,6,6,2,1,1,6,3,2,2.666666667,2.383333333,3,2,2,2.333333333,2,2,1,1,6,4,1,2.666666667,6,4,1,1,2,6,1,1,6,1,6,1,1,1.142857143,1,1,1,1,1,1,1,5,2,5,6,6,2,5,3,4,5,2,5,2,5,5,5.1,6,5,1,3,6,3,4,6,7,"4,6,8",מידג'ני ודומיו,6,117735887,,40,3,0,1,Generic,Responsive
11/12/2024 9:42,11/12/2024 9:53,0,100,639,1,11/12/2024 9:53,R_4297DqYBzlZVHlD,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,3,3,1,3,1,1,1,1,1,1.8,1,6,1,1,6,4,1,6,3,1,4,2.9,1,1,1,1,4,5,3,3,4,4,3,3.833333333,4,2,3,4,3,3,4,4,1,6,3,4,3,4,1,3,3,3,3,3,3,6,1,6,6,6,6,1,1,6,6,1,6,1,6,6,5.5,3,1,3,3,3,2,2.5,1,4,9,,1,117735888,,42,2,1,1,Self-dislosure,Responsive
11/12/2024 7:59,11/12/2024 8:28,0,100,1729,1,11/12/2024 8:28,R_4D4a92VkdTZ3RM5,1,1,2,4,3,3,4,6,5,3,2,5,25,5,6,6,6,4,6,1,1,1,1,1,3.3,6,6,1,1,6,6,1,6,1,1,5.166666667,4.233333333,3,4,3,3.333333333,6,6,6,1,6,6,6,6,8,6,7,6,6,1,6,6,1,6,4,3,5,5.428571429,1,6,3,6,6,6,5.4,4,2,5,6,6,3,4,3,4,5,4,3,1,6,6,4.9,6,6,6,6,6,6,6,1,6,7,,7,117735889,,40,1,0,0,Generic,Not responsive
11/12/2024 10:00,11/12/2024 10:10,0,100,574,1,11/12/2024 10:10,R_4S6T1oDjC97QNQI,1,1,2,2,2,2,1,5,5,3,5,1,20,5,4,4,5,4,5,2,3,1,1,3,3.2,4,4,5,5,2,4,1,4,4,4,3.666666667,3.433333333,2,2,2,2,5,2,2,1,6,4,1,3.333333333,5,3,2,1,4,5,2,2,5,2,5,2,2,2.142857143,1,2,2,2,2,2,2,5,4,3,6,6,2,5,2,5,6,6,1,2,5,5,4.7,2,4,2,2,2,2,2.333333333,1,4,4,,4,117735898,,40,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:11,11/12/2024 8:20,0,100,521,1,11/12/2024 8:20,R_8ARacULun06yxt1,1,1,1,1,2,1.333333333,4,5,4,5,3,4,25,5,5,5,5,3,4,1,1,1,1,1,2.7,4,4,3,4,5,4,2,5,2,3,4.166666667,3.433333333,1,1,1,1,4,5,2,2,5,5,4,4.166666667,7,5,4,5,5,3,4,5,3,4,3,4,4,4.428571429,1,4,3,4,4,3,3.6,5,2,5,5,5,2,5,1,6,5,1,6,1,6,5,5.3,5,5,4,5,5,5,4.833333333,5,7,9,,1,117735908,,50,3,0,1,Generic,Responsive
11/12/2024 10:07,11/12/2024 10:20,0,100,757,1,11/12/2024 10:20,R_8RflpbMVfbYyngO,1,1,3,1,3,2.333333333,6,6,6,5,4,6,33,5,2,3,3,1,3,4,1,4,1,1,2.3,3,4,6,6,4,1,1,4,4,3,3.166666667,2.733333333,3,1,2,2,1,2,2,5,2,4,4,2.5,4,2,1,2,1,1,6,1,6,1,6,1,1,1.857142857,1,1,1,1,3,1,1.4,6,2,5,6,6,2,5,2,5,6,2,5,1,6,6,5.6,1,5,1,1,5,1,2.333333333,4,6,4.5,,6,117735914,,51,2,1,1,Self-dislosure,Responsive
11/12/2024 7:46,11/12/2024 8:07,0,100,1228,1,11/12/2024 8:07,R_8vhQhgKaJVBYtNQ,1,1,3,3,3,3,3,3,4,4,3,4,21,5,3,4,4,5,4,2,2,3,2,3,3.2,4,4,2,2,5,5,2,5,2,4,4.5,3.85,3,3,3,3,5,4,4,2,5,5,5,4.666666667,7,5,5,5,5,2,5,5,4,3,2,5,5,4.714285714,1,5,5,5,5,5,5,5,5,2,5,5,5,2,4,3,5,5,2,4,3,5,3.7,5,5,5,5,5,5,5,2,7,8.9,,1,117735918,,45,2,1,1,Self-dislosure,Responsive
11/12/2024 8:21,11/12/2024 8:34,0,100,797,1,11/12/2024 8:34,R_21L9a6So1wLMdMv,1,1,5,4,4,4.333333333,5,5,2,5,5,5,27,5,5,4,5,4,5,3,4,2,2,2,3.6,5,5,4,3,5,4,3,5,3,4,4.666666667,4.133333333,5,3,4,4,5,5,5,2,5,5,5,5,6,4,5,4,5,4,3,4,4,3,5,2,5,3.714285714,1,5,5,5,5,2,4.4,5,4,3,5,5,2,5,2,5,5,3,4,2,5,5,4.7,5,2,5,4,5,4,4.166666667,3,7,9,,1,117735933,,49,2,1,1,Self-dislosure,Responsive
11/12/2024 8:41,11/12/2024 8:49,0,100,503,1,11/12/2024 8:49,R_4aIVhoONzbnZkiY,1,2,1,1,1,1,5,6,5,5,1,5,27,5,6,6,6,3,4,1,1,3,1,1,3.2,1,5,1,5,6,1,1,5,6,1,3.166666667,3.183333333,1,1,1,1,1,6,1,1,6,6,1,3.5,6,4,1,1,1,6,1,1,1,6,6,1,5,2.285714286,1,1,1,2,1,1,1.2,6,2,5,6,5,1,6,1,6,6,1,6,1,6,6,5.8,6,6,4,6,6,4,5.333333333,2,6,4,,5,117735995,,21,0,1,0,Self-dislosure,Not responsive
11/12/2024 9:17,11/12/2024 9:27,0,100,575,1,11/12/2024 9:27,R_4BWAmNBXLcVBhU2,1,2,1,1,1,1,3,3,2,3,3,3,17,5,4,4,4,4,4,1,3,1,1,1,2.7,4,4,1,1,4,4,1,4,1,3,3.833333333,3.266666667,1,1,1,1,5,5,5,1,6,5,5,5.166666667,7,5,7,5,5,1,6,4,4,3,1,6,4,4.714285714,1,4,5,5,5,5,4.8,5,2,5,5,5,1,6,1,6,5,4,3,1,6,5,5.1,5,5,5,5,5,5,5,4,6,6,,4,117736074,,26,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:31,11/12/2024 8:38,0,100,398,1,11/12/2024 8:38,R_8DROLQQjPPlG9rB,1,2,5,3,5,4.333333333,3,3,1,6,4,2,19,5,6,6,6,4,6,6,1,1,1,1,3.8,3,5,1,1,6,6,1,6,3,1,4.5,4.15,6,4,6,5.333333333,6,5,4,1,6,6,5,5.333333333,7,5,3,2,6,2,5,5,2,5,4,3,6,4.571428571,1,5,4,4,5,5,4.6,2,6,1,5,2,6,1,5,2,4,6,1,4,3,3,2.4,6,6,6,6,6,6,6,2,4,9,,1,117736105,,26,2,1,1,Self-dislosure,Responsive
11/12/2024 7:43,11/12/2024 7:56,0,100,747,1,11/12/2024 7:56,R_4SZ9iHJ1YZeK6Wt,1,2,3,2,2,2.333333333,5,5,5,6,4,4,29,5,3,2,1,1,2,1,1,4,1,1,1.7,3,4,5,1,4,4,1,5,6,1,3.5,2.6,2,2,3,2.333333333,4,4,1,4,3,5,1,3,5,3,2,2,5,4,3,4,1,6,5,2,1,3.285714286,1,1,4,1,1,3,2,3,4,3,5,4,4,3,4,3,4,6,1,4,3,3,3.2,4,1,3,2,5,4,3.166666667,3,6,4,,6,117736159,,30,0,1,0,Self-dislosure,Not responsive
11/12/2024 10:30,11/12/2024 10:40,0,100,588,1,11/12/2024 10:40,R_4ciLGjUgD2dX9v1,1,2,1,1,1,1,3,3,2,4,2,3,17,5,4,2,2,1,3,1,1,3,1,3,2.1,1,4,1,3,4,1,1,2,1,1,2.166666667,2.133333333,1,1,1,1,5,2,3,2,5,5,5,4.166666667,7,5,2,2,5,5,2,4,5,2,4,3,2,2.857142857,1,2,2,2,1,2,1.8,5,4,3,5,4,2,5,3,4,5,2,5,2,5,5,4.6,5,1,5,2,5,2,3.333333333,2,5,9,,1,117736309,,44,0,1,0,Self-dislosure,Not responsive
11/12/2024 9:55,11/12/2024 10:08,0,100,763,1,11/12/2024 10:08,R_4zZwlIqjHw9OGOz,0.800000012,2,3,3,2,2.666666667,2,3,1,2,2,2,12,5,5,5,5,4,5,1,3,1,1,1,3.1,4,2,2,4,3,3,1,5,3,3,3.333333333,3.216666667,2,2,3,2.333333333,3,4,3,1,6,5,2,3.833333333,6,4,1,2,1,6,1,1,6,1,6,1,2,1.285714286,1,1,1,1,3,1,1.4,5,3,4,5,5,2,5,2,5,5,4,3,1,6,5,4.8,5,5,3,2,4,1,3.333333333,5,6,9,,1,117736358,,51,3,0,1,Generic,Responsive
11/12/2024 8:55,11/12/2024 9:06,0,100,606,1,11/12/2024 9:06,R_4bXqnRjf52y5OSZ,1,1,1,1,1,1,5,5,6,5,5,5,31,5,4,5,5,3,4,1,1,1,1,1,2.6,2,4,2,3,4,3,1,5,1,3,3.5,3.05,1,1,1,1,5,4,3,1,6,5,4,4.5,7,5,3,5,5,5,2,2,5,2,5,2,5,3.285714286,1,1,4,4,1,1,2.2,5,1,6,5,5,1,6,1,6,5,1,6,1,6,5,5.5,2,5,2,5,5,4,3.833333333,5,6,4.6,,6,117736406,,69,2,1,1,Self-dislosure,Responsive
11/12/2024 9:31,11/12/2024 9:46,0,100,904,1,11/12/2024 9:46,R_4QEFbxTgjbASEBJ,1,1,1,1,1,1,4,4,4,5,5,3,25,5,4,4,4,4,4,1,1,1,1,1,2.5,4,4,1,1,4,4,1,4,1,3,3.833333333,3.166666667,1,1,1,1,5,5,5,1,6,5,5,5.166666667,7,5,6,5,5,2,5,5,2,5,2,5,5,5,1,5,5,5,5,5,5,5,1,6,5,5,1,6,1,6,5,2,5,1,6,5,5.4,5,5,5,5,5,5,5,4,7,6,,4,117736896,,31,3,0,1,Generic,Responsive
11/12/2024 10:52,11/12/2024 11:10,0,100,1026,1,11/12/2024 11:10,R_8qF5GBtmb5TApRG,1,1,4,5,3,4,4,4,3,5,4,5,25,5,4,5,5,4,5,1,3,1,1,1,3,5,5,1,3,4,3,1,5,1,2,4,3.5,4,3,1,2.666666667,5,5,5,2,5,5,5,5,7,5,5,5,5,2,5,4,4,3,4,3,3,4,1,2,3,3,5,3,3.2,3,5,2,6,5,4,3,4,3,4,6,1,4,3,3,3.3,5,5,5,5,5,5,5,3,4,4.5,,5,117736917,,40,3,0,1,Generic,Responsive
11/12/2024 9:29,11/13/24 2:59,0,100,62965,1,11/13/24 2:59,R_4InqzAlr8J8wiQ0,1,1,1,1,1,1,6,6,6,6,6,6,36,5,6,6,6,3,6,1,1,1,1,1,3.2,6,6,3,1,6,6,1,6,1,6,6,4.6,1,1,1,1,6,6,5,1,6,6,6,5.833333333,8,6,4,5,4,4,3,5,6,1,3,4,4,3.714285714,1,4,4,4,4,4,4,3,4,3,4,3,4,3,4,3,3,3,4,4,3,4,3.3,4,3,4,3,4,4,3.666666667,6,6,4,,6,117736918,,38,0,1,0,Self-dislosure,Not responsive
11/12/2024 12:07,11/12/2024 12:19,0,100,709,1,11/12/2024 12:19,R_2IrZo8hfC2ALSls,1,2,2,1,2,1.666666667,5,2,6,5,5,5,28,5,5,6,6,4,5,1,1,1,1,1,3.1,3,4,1,3,6,5,1,5,1,1,4,3.55,3,1,1,1.666666667,5,6,5,1,6,6,5,5.5,8,6,2,3,5,1,6,4,4,3,5,2,6,4.142857143,1,1,1,1,1,5,1.8,6,6,1,6,5,2,5,4,3,5,2,5,1,6,6,4.8,6,1,5,6,6,6,5,1,6,4,,8,117736973,,19,3,0,1,Generic,Responsive
11/12/2024 12:04,11/12/2024 12:15,0,100,620,1,11/12/2024 12:15,R_4Qb8Ght01XGDakh,1,2,3,3,3,3,3,4,1,3,3,2,16,5,4,3,3,3,3,3,2,3,2,2,2.8,3,3,2,2,3,4,2,4,3,3,3.333333333,3.066666667,2,2,2,2,3,3,3,3,4,3,3,3.166666667,5,3,2,2,3,3,4,2,2,5,3,4,2,3.142857143,1,2,3,2,3,2,2.4,4,3,4,4,3,2,5,2,5,3,2,5,2,5,4,4.2,2,3,2,2,2,3,2.333333333,4,6,9,,1,117737057,,30,2,1,1,Self-dislosure,Responsive
